"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","getMenus_ModelMapperFails()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","com.phegon.FoodApp.unit.MenuServiceImplTest.GetMenusTests","com.phegon.FoodApp.unit.MenuServiceImplTest$GetMenusTests","getMenus_ModelMapperFails"
"","2","updateRole_RoleNotFound()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","UPDATE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$UpdateRoleTests","updateRole_RoleNotFound"
"","2","INT011_02_notFound()","","Thu Dec 11 09:10:15 UTC 2025","broken","Thu Dec 11 09:10:15 UTC 2025","","com.phegon.FoodApp.integration.CategoryIntegrationIT","com.phegon.FoodApp.integration.CategoryIntegrationIT","INT011_02_notFound"
"","1","createMenu_ImageNull()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_ImageNull"
"","2","testDeactivateOwnAccount_UserNotFound()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testDeactivateOwnAccount_UserNotFound"
"","1","testGetCurrentLoggedInUser_Inactive()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testGetCurrentLoggedInUser_Inactive"
"","4","testPlaceOrder_ModelMapperError()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_ModelMapperError"
"","0","INT017_02_notFound()","","Thu Dec 11 09:10:18 UTC 2025","broken","Thu Dec 11 09:10:18 UTC 2025","","com.phegon.FoodApp.integration.MenuIntegrationIT","com.phegon.FoodApp.integration.MenuIntegrationIT","INT017_02_notFound"
"","2","testGetAllUsers()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testGetAllUsers"
"","14","testCountUniqueCustomers_DBError()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.CountUniqueCustomersTests","com.phegon.FoodApp.unit.OrderServiceImplTest$CountUniqueCustomersTests","testCountUniqueCustomers_DBError"
"","3","testGetOrderById_ModelMapperError()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetOrderByIdTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetOrderByIdTests","testGetOrderById_ModelMapperError"
"","3","testUpdatePayment_SavePaymentThrows()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_SavePaymentThrows"
"","1","INT013_03_forbidden_customer()","","Thu Dec 11 09:10:18 UTC 2025","broken","Thu Dec 11 09:10:18 UTC 2025","","com.phegon.FoodApp.integration.MenuIntegrationIT","com.phegon.FoodApp.integration.MenuIntegrationIT","INT013_03_forbidden_customer"
"","3","createMenu_ImageEmpty()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_ImageEmpty"
"","3","createMenu_Success()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_Success"
"","2","testUpdatePayment_OrderNotFound()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_OrderNotFound"
"","1","INT021_01_remove_success()","","Thu Dec 11 09:10:16 UTC 2025","broken","Thu Dec 11 09:10:16 UTC 2025","","com.phegon.FoodApp.integration.CartIntegrationIT","com.phegon.FoodApp.integration.CartIntegrationIT","INT021_01_remove_success"
"","3","deleteMenu_DeleteFails()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","DELETE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$DeleteMenuTests","deleteMenu_DeleteFails"
"","3","testGetOrdersOfUser_Success()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetOrdersOfUserTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetOrdersOfUserTests","testGetOrdersOfUser_Success"
"","3","testPlaceOrder_Success()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_Success"
"","0","INT015_05_menuInCart()","","Thu Dec 11 09:10:18 UTC 2025","broken","Thu Dec 11 09:10:18 UTC 2025","","com.phegon.FoodApp.integration.MenuIntegrationIT","com.phegon.FoodApp.integration.MenuIntegrationIT","INT015_05_menuInCart"
"","1","INT006f_imageEmpty()","","Thu Dec 11 09:10:17 UTC 2025","broken","Thu Dec 11 09:10:17 UTC 2025","","com.phegon.FoodApp.integration.UserIntegrationIT","com.phegon.FoodApp.integration.UserIntegrationIT","INT006f_imageEmpty"
"","4","testUpdatePayment_TemplateError_Success()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_TemplateError_Success"
"","2","INT008_07_duplicateName()","","Thu Dec 11 09:10:15 UTC 2025","broken","Thu Dec 11 09:10:15 UTC 2025","","com.phegon.FoodApp.integration.CategoryIntegrationIT","com.phegon.FoodApp.integration.CategoryIntegrationIT","INT008_07_duplicateName"
"","1","INT023_01_clear_success()","","Thu Dec 11 09:10:16 UTC 2025","broken","Thu Dec 11 09:10:16 UTC 2025","","com.phegon.FoodApp.integration.CartIntegrationIT","com.phegon.FoodApp.integration.CartIntegrationIT","INT023_01_clear_success"
"","1","INT008_04_nameNull()","","Thu Dec 11 09:10:14 UTC 2025","broken","Thu Dec 11 09:10:14 UTC 2025","","com.phegon.FoodApp.integration.CategoryIntegrationIT","com.phegon.FoodApp.integration.CategoryIntegrationIT","INT008_04_nameNull"
"","1","INT001e_register_missing_phone()","","Thu Dec 11 09:10:16 UTC 2025","broken","Thu Dec 11 09:10:16 UTC 2025","","com.phegon.FoodApp.integration.AuthIntegrationIT","com.phegon.FoodApp.integration.AuthIntegrationIT","INT001e_register_missing_phone"
"","15","INT003d_userDeletedButTokenStillValid()","","Thu Dec 11 09:10:17 UTC 2025","broken","Thu Dec 11 09:10:17 UTC 2025","","com.phegon.FoodApp.integration.UserIntegrationIT","com.phegon.FoodApp.integration.UserIntegrationIT","INT003d_userDeletedButTokenStillValid"
"","4","deleteRole_DeleteFails()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","DELETE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$DeleteRoleTests","deleteRole_DeleteFails"
"","1","INT001g_register_role_not_found()","","Thu Dec 11 09:10:16 UTC 2025","broken","Thu Dec 11 09:10:16 UTC 2025","","com.phegon.FoodApp.integration.AuthIntegrationIT","com.phegon.FoodApp.integration.AuthIntegrationIT","INT001g_register_role_not_found"
"","5","createMenu_ModelMapperFails()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_ModelMapperFails"
"","1","INT018_02_unauthorized()","","Thu Dec 11 09:10:16 UTC 2025","broken","Thu Dec 11 09:10:16 UTC 2025","","com.phegon.FoodApp.integration.CartIntegrationIT","com.phegon.FoodApp.integration.CartIntegrationIT","INT018_02_unauthorized"
"","173","testOrderEmail_TemplateError()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.OrderEmailTests","com.phegon.FoodApp.unit.OrderServiceImplTest$OrderEmailTests","testOrderEmail_TemplateError"
"","1","INT006e_passwordTooShort()","","Thu Dec 11 09:10:17 UTC 2025","broken","Thu Dec 11 09:10:17 UTC 2025","","com.phegon.FoodApp.integration.UserIntegrationIT","com.phegon.FoodApp.integration.UserIntegrationIT","INT006e_passwordTooShort"
"","2","updateRole_ModelMapperFails()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","UPDATE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$UpdateRoleTests","updateRole_ModelMapperFails"
"","2","testInitializePayment_AmountZero()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testInitializePayment_AmountZero"
"","3","testGetPaymentById_OrderItemsMenuNull()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testGetPaymentById_OrderItemsMenuNull"
"","8","updateCategory_Success()","","Thu Dec 11 09:10:04 UTC 2025","passed","Thu Dec 11 09:10:04 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.UpdateCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$UpdateCategoryTests","updateCategory_Success"
"","3","testPlaceOrder_OrderItemsSaveThrows()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_OrderItemsSaveThrows"
"","4","addCategory_ModelMapperFails()","","Thu Dec 11 09:10:04 UTC 2025","passed","Thu Dec 11 09:10:04 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.AddCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$AddCategoryTests","addCategory_ModelMapperFails"
"","1","INT006b_emailDuplicate()","","Thu Dec 11 09:10:17 UTC 2025","broken","Thu Dec 11 09:10:17 UTC 2025","","com.phegon.FoodApp.integration.UserIntegrationIT","com.phegon.FoodApp.integration.UserIntegrationIT","INT006b_emailDuplicate"
"","1","INT003b_missingToken()","","Thu Dec 11 09:10:17 UTC 2025","broken","Thu Dec 11 09:10:17 UTC 2025","","com.phegon.FoodApp.integration.UserIntegrationIT","com.phegon.FoodApp.integration.UserIntegrationIT","INT003b_missingToken"
"","1","INT023_03_cartNotFound()","","Thu Dec 11 09:10:16 UTC 2025","broken","Thu Dec 11 09:10:16 UTC 2025","","com.phegon.FoodApp.integration.CartIntegrationIT","com.phegon.FoodApp.integration.CartIntegrationIT","INT023_03_cartNotFound"
"","1","INT013_01_createMenu_success()","","Thu Dec 11 09:10:18 UTC 2025","broken","Thu Dec 11 09:10:18 UTC 2025","","com.phegon.FoodApp.integration.MenuIntegrationIT","com.phegon.FoodApp.integration.MenuIntegrationIT","INT013_01_createMenu_success"
"","3","createMenu_ImageNamePattern()","","Thu Dec 11 09:10:06 UTC 2025","passed","Thu Dec 11 09:10:06 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_ImageNamePattern"
"","2","testGetOrdersOfUser_EmptyList()","","Thu Dec 11 09:10:05 UTC 2025","passed","Thu Dec 11 09:10:05 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetOrdersOfUserTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetOrdersOfUserTests","testGetOrdersOfUser_EmptyList"
"","4","updateCategory_NotFound()","","Thu Dec 11 09:10:04 UTC 2025","passed","Thu Dec 11 09:10:04 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.UpdateCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$UpdateCategoryTests","updateCategory_NotFound"
"","11","INT018_01_add_success()","","Thu Dec 11 09:10:16 UTC 2025","broken","Thu Dec 11 09:10:16 UTC 2025","","com.phegon.FoodApp.integration.CartIntegrationIT","com.phegon.FoodApp.integration.CartIntegrationIT","INT018_01_add_success"
