"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","createMenu_CategoryNotFound()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_CategoryNotFound"
"","3","updateMenu_Success_WithImageChange()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","UPDATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$UpdateMenuTests","updateMenu_Success_WithImageChange"
"","2","testUpdateOwnAccount_InvalidEmailFormat()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_InvalidEmailFormat"
"","4","updateCategory_NotFound()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.UpdateCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$UpdateCategoryTests","updateCategory_NotFound"
"","2","deleteMenu_NotFound()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","DELETE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$DeleteMenuTests","deleteMenu_NotFound"
"","6","testPlaceOrder_OrderItemsSavedCorrectly()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_OrderItemsSavedCorrectly"
"","3","updateRole_RoleNameAlreadyExists()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","UPDATE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$UpdateRoleTests","updateRole_RoleNameAlreadyExists"
"","4","testRegister_MultipleRoles_OneInvalid()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testRegister_MultipleRoles_OneInvalid"
"","3","testUpdatePayment_AmountNull()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_AmountNull"
"","1","testUpdateOwnAccount_InvalidPhoneNumber_TooShort()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_InvalidPhoneNumber_TooShort"
"","5","testRegisterDefaultRole()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testRegisterDefaultRole"
"","2","testUpdateOwnAccount_InvalidPhoneNumber_NotNumeric()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_InvalidPhoneNumber_NotNumeric"
"","5","testUpdatePayment_Failed()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_Failed"
"","3","testRegisterMissingName()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testRegisterMissingName"
"","7","getMenus_WithCategoryAndSearch()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.MenuServiceImplTest.GetMenusTests","com.phegon.FoodApp.unit.MenuServiceImplTest$GetMenusTests","getMenus_WithCategoryAndSearch"
"","2","testGetOwnAccountDetails()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testGetOwnAccountDetails"
"","5","updateCategory_Success()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.UpdateCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$UpdateCategoryTests","updateCategory_Success"
"","3","testInitializePayment_TotalAmountZero()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testInitializePayment_TotalAmountZero"
"","7","testGetAllOrders_NoStatus()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetAllOrdersTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetAllOrdersTests","testGetAllOrders_NoStatus"
"","2","testRegisterInvalidEmailFormat()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testRegisterInvalidEmailFormat"
"","5","testGetPaymentById_Success()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testGetPaymentById_Success"
"","4","testUpdatePayment_TemplateError_Success()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_TemplateError_Success"
"","7","updateCategory_SaveFails()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.UpdateCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$UpdateCategoryTests","updateCategory_SaveFails"
"","2","updateRole_FieldMappingCorrect()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","UPDATE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$UpdateRoleTests","updateRole_FieldMappingCorrect"
"","4","updateCategory_UpdateDescriptionField()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.UpdateCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$UpdateCategoryTests","updateCategory_UpdateDescriptionField"
"","1","updateRole_RoleNotFound()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","UPDATE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$UpdateRoleTests","updateRole_RoleNotFound"
"","11","getCategoryById_NotFound()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.GetCategoryByIdTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$GetCategoryByIdTests","getCategoryById_NotFound"
"","2","testUpdateOwnAccount_UpdateEmailExists()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_UpdateEmailExists"
"","239","testUpdatePayment_TransactionIdNull()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_TransactionIdNull"
"","4","testRegister_MultipleRoles_Success()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testRegister_MultipleRoles_Success"
"","4","createRole_FieldMappingCorrect()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","CREATE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$CreateRoleTests","createRole_FieldMappingCorrect"
"","2","testUpdateOwnAccount_UpdateNothing()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_UpdateNothing"
"","3","testGetPaymentById_UserNull()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testGetPaymentById_UserNull"
"","2","testGetCurrentLoggedInUser_Inactive()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testGetCurrentLoggedInUser_Inactive"
"","4","testGetOrderItemById_NotFound()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetOrderItemByIdTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetOrderItemByIdTests","testGetOrderItemById_NotFound"
"","6","getMenus_ModelMapperFails()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.MenuServiceImplTest.GetMenusTests","com.phegon.FoodApp.unit.MenuServiceImplTest$GetMenusTests","getMenus_ModelMapperFails"
"","7","addCategory_ModelMapperFails()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.AddCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$AddCategoryTests","addCategory_ModelMapperFails"
"","2","deleteRole_NotFound()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","DELETE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$DeleteRoleTests","deleteRole_NotFound"
"","3","testCountUniqueCustomers_Success()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.CountUniqueCustomersTests","com.phegon.FoodApp.unit.OrderServiceImplTest$CountUniqueCustomersTests","testCountUniqueCustomers_Success"
"","2","getMenuById_ReviewNullList()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","GET MENU BY ID TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$GetMenuByIdTests","getMenuById_ReviewNullList"
"","7","testUpdateOrderStatus_OrderNotFound()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.UpdateOrderStatusTests","com.phegon.FoodApp.unit.OrderServiceImplTest$UpdateOrderStatusTests","testUpdateOrderStatus_OrderNotFound"
"","2","testLoginWrongPassword()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testLoginWrongPassword"
"","2","deleteRole_DeleteFails()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","DELETE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$DeleteRoleTests","deleteRole_DeleteFails"
"","3","updateMenu_UploadNewImageFails()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","UPDATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$UpdateMenuTests","updateMenu_UploadNewImageFails"
"","3","testPlaceOrder_CartItemsEmpty()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_CartItemsEmpty"
"","3","testUpdateOwnAccount_UpdateProfileImage()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_UpdateProfileImage"
"","3","testGetAllOrders_WithStatus()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetAllOrdersTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetAllOrdersTests","testGetAllOrders_WithStatus"
"","2","updateMenu_FieldMappingCorrect()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","UPDATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$UpdateMenuTests","updateMenu_FieldMappingCorrect"
"","4","testPlaceOrder_ClearCartCalled()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_ClearCartCalled"
"","2","testLoginMissingEmail()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testLoginMissingEmail"
"","3","testGetOrderItemById_Success()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetOrderItemByIdTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetOrderItemByIdTests","testGetOrderItemById_Success"
"","3","deleteMenu_Success_NoImage()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","DELETE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$DeleteMenuTests","deleteMenu_Success_NoImage"
"","2","deleteMenu_Success_WithImage()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","DELETE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$DeleteMenuTests","deleteMenu_Success_WithImage"
"","1","testUpdateOwnAccount_PasswordTooShort()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_PasswordTooShort"
"","2","createRole_ModelMapper_ToEntity_Fails()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","CREATE ROLE TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$CreateRoleTests","createRole_ModelMapper_ToEntity_Fails"
"","2","testUpdatePayment_OrderNotFound()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_OrderNotFound"
"","3","testCountUniqueCustomers_DBError()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.CountUniqueCustomersTests","com.phegon.FoodApp.unit.OrderServiceImplTest$CountUniqueCustomersTests","testCountUniqueCustomers_DBError"
"","1","testUpdateOwnAccount_UpdateAllFields()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testUpdateOwnAccount_UpdateAllFields"
"","3","testDeactivateOwnAccount_Success()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testDeactivateOwnAccount_Success"
"","2","createMenu_SaveFails()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_SaveFails"
"","2","createMenu_ImageEmpty()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_ImageEmpty"
"","3","testPlaceOrder_UserHasNoAddress()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_UserHasNoAddress"
"","6","testPlaceOrder_OrderItemsBuildCorrectly()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_OrderItemsBuildCorrectly"
"","5","testPlaceOrder_OrderSavedOnce()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_OrderSavedOnce"
"","1","testDeactivateOwnAccount_UserAlreadyInactive()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","com.phegon.FoodApp.unit.UserServiceImplTest","com.phegon.FoodApp.unit.UserServiceImplTest","testDeactivateOwnAccount_UserAlreadyInactive"
"","2","updateMenu_OldImageNull_NoDelete()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","UPDATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$UpdateMenuTests","updateMenu_OldImageNull_NoDelete"
"","2","createMenu_ModelMapperFails()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_ModelMapperFails"
"","3","testGetAllOrders_ModelMapperError()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetAllOrdersTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetAllOrdersTests","testGetAllOrders_ModelMapperError"
"","3","testGetOrderItemById_ModelMapperError()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetOrderItemByIdTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetOrderItemByIdTests","testGetOrderItemById_ModelMapperError"
"","5","createMenu_UploadFails()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","CREATE MENU TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$CreateMenuTests","createMenu_UploadFails"
"","3","getMenuById_Success()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","GET MENU BY ID TESTS","com.phegon.FoodApp.unit.MenuServiceImplTest$GetMenuByIdTests","getMenuById_Success"
"","47","getAllCategories_ModelMapperFails()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.GetAllCategoriesTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$GetAllCategoriesTests","getAllCategories_ModelMapperFails"
"","5","testUpdatePayment_SaveOrderThrows()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_SaveOrderThrows"
"","2","testLoginMissingPassword()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testLoginMissingPassword"
"","5","testUpdatePayment_SavePaymentThrows()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testUpdatePayment_SavePaymentThrows"
"","3","testGetPaymentById_OrderItemsMenuNull()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testGetPaymentById_OrderItemsMenuNull"
"","4","testInitializePayment_StripeThrows()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testInitializePayment_StripeThrows"
"","3","spec_NoFilters()","","Thu Dec 18 03:54:09 UTC 2025","passed","Thu Dec 18 03:54:09 UTC 2025","","BUILD SPECIFICATION TESTS (FULL FIX)","com.phegon.FoodApp.unit.MenuServiceImplTest$BuildSpecificationTests","spec_NoFilters"
"","3","testGetOrderById_NotFound()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.GetOrderByIdTests","com.phegon.FoodApp.unit.OrderServiceImplTest$GetOrderByIdTests","testGetOrderById_NotFound"
"","2","testLoginEmpty()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testLoginEmpty"
"","2","getAllRoles_EmptyList()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","GET ALL ROLES TESTS","com.phegon.FoodApp.unit.RoleServiceImplTest$GetAllRolesTests","getAllRoles_EmptyList"
"","2","testRegisterInvalidPhoneNotNumeric()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.AuthServiceImplTest","com.phegon.FoodApp.unit.AuthServiceImplTest","testRegisterInvalidPhoneNotNumeric"
"","4","testInitializePayment_StripeKeyNull()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testInitializePayment_StripeKeyNull"
"","2","testGetAllPayments_Empty()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testGetAllPayments_Empty"
"","2","testInitializePayment_OrderNotFound()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.PaymentServiceImplTest","com.phegon.FoodApp.unit.PaymentServiceImplTest","testInitializePayment_OrderNotFound"
"","4","testPlaceOrder_OrderRepositorySaveThrows()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.PlaceOrderFromCartTests","com.phegon.FoodApp.unit.OrderServiceImplTest$PlaceOrderFromCartTests","testPlaceOrder_OrderRepositorySaveThrows"
"","3","updateCategory_UpdateNameField()","","Thu Dec 18 03:54:07 UTC 2025","passed","Thu Dec 18 03:54:07 UTC 2025","","com.phegon.FoodApp.unit.CategoryServiceImplTest.UpdateCategoryTests","com.phegon.FoodApp.unit.CategoryServiceImplTest$UpdateCategoryTests","updateCategory_UpdateNameField"
"","7","testUpdateOrderStatus_Success()","","Thu Dec 18 03:54:08 UTC 2025","passed","Thu Dec 18 03:54:08 UTC 2025","","com.phegon.FoodApp.unit.OrderServiceImplTest.UpdateOrderStatusTests","com.phegon.FoodApp.unit.OrderServiceImplTest$UpdateOrderStatusTests","testUpdateOrderStatus_Success"
